Id	GroupId	GoodsId	Rate	Desc	Name
491	6	51490	1312	生活技能装护符（80）	玄蝶护符
492	6	51491	1353	生活技能装护符（80）	玄蝶护符
493	6	51492	1394	生活技能装护符（80）	玄蝶护符
494	6	51493	1435	生活技能装护符（80）	玄蝶护符
495	6	51494	1476	生活技能装护符（80）	玄蝶护符
496	6	51495	1517	生活技能装护符（80）	玄蝶护符
497	6	51496	1558	生活技能装护符（80）	玄蝶护符
498	6	51497	1599	生活技能装护符（80）	玄蝶护符
499	6	51498	1640	生活技能装护符（80）	玄蝶护符
500	6	51499	1681	生活技能装护符（80）	玄蝶护符
501	6	51500	1722	生活技能装护符（80）	玄蝶护符
502	6	51501	1763	生活技能装护符（80）	玄蝶护符
503	6	51502	1804	生活技能装护符（80）	玄蝶护符
504	6	51503	1845	生活技能装护符（80）	玄蝶护符
505	6	51504	1886	生活技能装护符（80）	玄蝶护符
506	6	51505	1927	生活技能装护符（80）	玄蝶护符
507	6	51506	1968	生活技能装护符（80）	玄蝶护符
508	6	51507	2009	生活技能装护符（80）	玄蝶护符
509	6	51508	2050	生活技能装护符（80）	玄蝶护符
510	6	51509	2091	生活技能装护符（80）	玄蝶护符
511	6	51510	2132	生活技能装护符（80）	玄蝶护符
512	6	51511	2173	生活技能装护符（80）	玄蝶护符
513	6	51512	2214	生活技能装护符（80）	玄蝶护符
514	6	51513	2255	生活技能装护符（80）	玄蝶护符
515	6	51514	2296	生活技能装护符（80）	玄蝶护符
516	6	51515	2337	生活技能装护符（80）	玄蝶护符
517	6	51516	2378	生活技能装护符（80）	玄蝶护符
518	6	51517	2419	生活技能装护符（80）	玄蝶护符
519	6	51518	2460	生活技能装护符（80）	玄蝶护符
520	6	51519	2501	生活技能装护符（80）	玄蝶护符
521	6	51520	2542	生活技能装护符（80）	玄蝶护符
522	6	51521	2583	生活技能装护符（80）	玄蝶护符
523	6	51522	2624	生活技能装护符（80）	玄蝶护符
524	6	51523	2665	生活技能装护符（80）	玄蝶护符
525	6	51524	2706	生活技能装护符（80）	玄蝶护符
526	6	51525	2747	生活技能装护符（80）	玄蝶护符
527	6	51526	2788	生活技能装护符（80）	玄蝶护符
528	6	51527	2829	生活技能装护符（80）	玄蝶护符
529	6	51528	2870	生活技能装护符（80）	玄蝶护符
530	6	51529	2911	生活技能装护符（80）	玄蝶护符
531	6	51530	2952	生活技能装护符（80）	玄蝶护符
532	6	51531	2993	生活技能装护符（80）	玄蝶护符
533	6	51532	3034	生活技能装护符（80）	玄蝶护符
534	6	51533	3075	生活技能装护符（80）	玄蝶护符
535	6	51534	3116	生活技能装护符（80）	玄蝶护符
536	6	51535	3157	生活技能装护符（80）	玄蝶护符
537	6	51536	3198	生活技能装护符（80）	玄蝶护符
538	6	51537	3239	生活技能装护符（80）	玄蝶护符
539	6	51538	3280	生活技能装护符（80）	玄蝶护符
540	6	51539	3321	生活技能装护符（80）	玄蝶护符
541	6	51540	3362	生活技能装护符（80）	玄蝶护符
542	6	51541	3403	生活技能装护符（80）	玄蝶护符
543	6	51542	3444	生活技能装护符（80）	玄蝶护符
544	6	51543	3485	生活技能装护符（80）	玄蝶护符
545	6	51544	3526	生活技能装护符（80）	玄蝶护符
546	6	51545	3567	生活技能装护符（80）	玄蝶护符
547	6	51546	3608	生活技能装护符（80）	玄蝶护符
548	6	51547	3649	生活技能装护符（80）	玄蝶护符
549	6	51548	3690	生活技能装护符（80）	玄蝶护符
550	6	51549	3731	生活技能装护符（80）	玄蝶护符
551	6	51550	3772	生活技能装护符（80）	玄蝶护符
552	6	51551	3813	生活技能装护符（80）	玄蝶护符
553	6	51552	3854	生活技能装护符（80）	玄蝶护符
554	6	51553	3895	生活技能装护符（80）	玄蝶护符
555	6	51554	3936	生活技能装护符（80）	玄蝶护符
556	6	51555	3977	生活技能装护符（80）	玄蝶护符
557	6	51556	4018	生活技能装护符（80）	玄蝶护符
558	6	51557	4059	生活技能装护符（80）	玄蝶护符
559	6	51558	4100	生活技能装护符（80）	玄蝶护符
560	6	51559	4141	生活技能装护符（80）	玄蝶护符
561	6	51560	4182	生活技能装护符（80）	玄蝶护符
562	6	51561	4223	生活技能装护符（80）	玄蝶护符
563	6	51562	4264	生活技能装护符（80）	玄蝶护符
564	6	51563	4305	生活技能装护符（80）	玄蝶护符
565	6	51564	4346	生活技能装护符（80）	玄蝶护符
566	6	51565	4387	生活技能装护符（80）	玄蝶护符
567	6	51566	4428	生活技能装护符（80）	玄蝶护符
568	6	51567	4469	生活技能装护符（80）	玄蝶护符
569	6	51568	4510	生活技能装护符（80）	玄蝶护符
570	6	51569	4551	生活技能装护符（80）	玄蝶护符
571	6	51570	4592	生活技能装护符（80）	玄蝶护符
572	6	51571	4633	生活技能装护符（80）	玄蝶护符
573	6	51572	4674	生活技能装护符（80）	玄蝶护符
574	6	51573	4715	生活技能装护符（80）	玄蝶护符
575	6	51574	4756	生活技能装护符（80）	玄蝶护符
576	6	51575	4797	生活技能装护符（80）	玄蝶护符
577	6	51576	4838	生活技能装护符（80）	玄蝶护符
578	6	51577	4879	生活技能装护符（80）	玄蝶护符
579	6	51578	4920	生活技能装护符（80）	玄蝶护符
580	6	51579	4961	生活技能装护符（80）	玄蝶护符
581	6	51580	5002	生活技能装护符（80）	玄蝶护符
582	6	51581	5043	生活技能装护符（80）	玄蝶护符
583	6	51582	5084	生活技能装护符（80）	玄蝶护符
584	6	51583	5125	生活技能装护符（80）	玄蝶护符
585	6	51584	5166	生活技能装护符（80）	玄蝶护符
586	6	51585	5207	生活技能装护符（80）	玄蝶护符
587	6	51586	5248	生活技能装护符（80）	玄蝶护符
588	6	51587	5289	生活技能装护符（80）	玄蝶护符
589	6	51588	5330	生活技能装护符（80）	玄蝶护符
590	6	51589	5371	生活技能装护符（80）	玄蝶护符
591	6	51590	5412	生活技能装护符（80）	玄蝶护符
592	6	51591	5453	生活技能装护符（80）	玄蝶护符
593	6	51592	5494	生活技能装护符（80）	玄蝶护符
594	6	51593	5535	生活技能装护符（80）	玄蝶护符
595	6	51594	5576	生活技能装护符（80）	玄蝶护符
596	6	51595	5617	生活技能装护符（80）	玄蝶护符
597	6	51596	5658	生活技能装护符（80）	玄蝶护符
598	6	51597	5699	生活技能装护符（80）	玄蝶护符
599	6	51598	5740	生活技能装护符（80）	玄蝶护符
600	6	51599	5781	生活技能装护符（80）	玄蝶护符
601	6	51600	5822	生活技能装护符（80）	玄蝶护符
602	6	51601	5863	生活技能装护符（80）	玄蝶护符
603	6	51602	5904	生活技能装护符（80）	玄蝶护符
604	6	51603	5945	生活技能装护符（80）	玄蝶护符
605	6	51604	5986	生活技能装护符（80）	玄蝶护符
606	6	51605	6027	生活技能装护符（80）	玄蝶护符
607	6	51606	6068	生活技能装护符（80）	玄蝶护符
608	6	51607	6109	生活技能装护符（80）	玄蝶护符
609	6	51608	6150	生活技能装护符（80）	玄蝶护符
610	6	51609	6191	生活技能装护符（80）	玄蝶护符
611	6	51610	6232	生活技能装护符（80）	玄蝶护符
612	6	51611	6273	生活技能装护符（80）	玄蝶护符
613	6	51612	6314	生活技能装护符（80）	玄蝶护符
614	6	51613	6355	生活技能装护符（80）	玄蝶护符
615	6	51614	6396	生活技能装护符（80）	玄蝶护符
616	6	51615	6437	生活技能装护符（80）	玄蝶护符
617	6	51616	6478	生活技能装护符（80）	玄蝶护符
618	6	51617	6519	生活技能装护符（80）	玄蝶护符
619	6	51618	6560	生活技能装护符（80）	玄蝶护符
620	6	51619	6601	生活技能装护符（80）	玄蝶护符
621	6	51620	6642	生活技能装护符（80）	玄蝶护符
622	6	51621	6683	生活技能装护符（80）	玄蝶护符
623	6	51622	6724	生活技能装护符（80）	玄蝶护符
624	6	51623	6765	生活技能装护符（80）	玄蝶护符
625	6	51624	6806	生活技能装护符（80）	玄蝶护符
626	6	51625	6847	生活技能装护符（80）	玄蝶护符
627	6	51626	6888	生活技能装护符（80）	玄蝶护符
628	6	51627	6929	生活技能装护符（80）	玄蝶护符
629	6	51628	6970	生活技能装护符（80）	玄蝶护符
630	6	51629	7011	生活技能装护符（80）	玄蝶护符
631	6	51630	7052	生活技能装护符（80）	玄蝶护符
632	6	51631	7093	生活技能装护符（80）	玄蝶护符
633	6	51632	7134	生活技能装护符（80）	玄蝶护符
634	6	51633	7175	生活技能装护符（80）	玄蝶护符
635	6	51634	7216	生活技能装护符（80）	玄蝶护符
636	6	51635	7257	生活技能装护符（80）	玄蝶护符
637	6	51636	7298	生活技能装护符（80）	玄蝶护符
638	6	51637	7339	生活技能装护符（80）	玄蝶护符
639	6	51638	7380	生活技能装护符（80）	玄蝶护符
640	6	51639	7421	生活技能装护符（80）	玄蝶护符
641	6	51640	7462	生活技能装护符（80）	玄蝶护符
642	6	51641	7503	生活技能装护符（80）	玄蝶护符
643	6	51642	7544	生活技能装护符（80）	玄蝶护符
644	6	51643	7585	生活技能装护符（80）	玄蝶护符
645	6	51644	7626	生活技能装护符（80）	玄蝶护符
646	6	51645	7667	生活技能装护符（80）	玄蝶护符
647	6	51646	7708	生活技能装护符（80）	玄蝶护符
648	6	51647	7749	生活技能装护符（80）	玄蝶护符
649	6	51648	7790	生活技能装护符（80）	玄蝶护符
650	6	51649	7831	生活技能装护符（80）	玄蝶护符
651	6	51650	7872	生活技能装护符（80）	玄蝶护符
652	6	51651	7913	生活技能装护符（80）	玄蝶护符
653	6	51652	7954	生活技能装护符（80）	玄蝶护符
654	6	51653	7995	生活技能装护符（80）	玄蝶护符
655	6	51654	8036	生活技能装护符（80）	玄蝶护符
656	6	51655	8077	生活技能装护符（80）	玄蝶护符
657	6	51656	8118	生活技能装护符（80）	玄蝶护符
658	6	51657	8159	生活技能装护符（80）	玄蝶护符
659	6	51658	8200	生活技能装护符（80）	玄蝶护符
660	6	51659	8241	生活技能装护符（80）	玄蝶护符
661	6	51660	8282	生活技能装护符（80）	玄蝶护符
662	6	51661	8323	生活技能装护符（80）	玄蝶护符
663	6	51662	8364	生活技能装护符（80）	玄蝶护符
664	6	51663	8405	生活技能装护符（80）	玄蝶护符
665	6	51664	8446	生活技能装护符（80）	玄蝶护符
666	6	51665	8487	生活技能装护符（80）	玄蝶护符
667	6	51666	8528	生活技能装护符（80）	玄蝶护符
668	6	51667	8569	生活技能装护符（80）	玄蝶护符
669	6	51668	8610	生活技能装护符（80）	玄蝶护符
670	6	51669	8651	生活技能装护符（80）	玄蝶护符
671	6	51670	8692	生活技能装护符（80）	玄蝶护符
672	6	51671	8733	生活技能装护符（80）	玄蝶护符
673	6	51672	8774	生活技能装护符（80）	玄蝶护符
674	6	51673	8815	生活技能装护符（80）	玄蝶护符
675	6	51674	8856	生活技能装护符（80）	玄蝶护符
676	6	51675	8897	生活技能装护符（80）	玄蝶护符
677	6	51676	8938	生活技能装护符（80）	玄蝶护符
678	6	51677	8979	生活技能装护符（80）	玄蝶护符
679	6	51678	9020	生活技能装护符（80）	玄蝶护符
680	6	51679	9061	生活技能装护符（80）	玄蝶护符
681	6	51680	9102	生活技能装护符（80）	玄蝶护符
682	6	51681	9143	生活技能装护符（80）	玄蝶护符
683	6	51682	9184	生活技能装护符（80）	玄蝶护符
684	6	51683	9225	生活技能装护符（80）	玄蝶护符
685	6	51684	9266	生活技能装护符（80）	玄蝶护符
686	6	51685	9307	生活技能装护符（80）	玄蝶护符
687	6	51686	9348	生活技能装护符（80）	玄蝶护符
688	6	51687	9389	生活技能装护符（80）	玄蝶护符
689	6	51688	9430	生活技能装护符（80）	玄蝶护符
690	6	51689	9471	生活技能装护符（80）	玄蝶护符
691	6	51690	9512	生活技能装护符（80）	玄蝶护符
692	6	51691	9553	生活技能装护符（80）	玄蝶护符
693	6	51692	9594	生活技能装护符（80）	玄蝶护符
694	6	51693	9635	生活技能装护符（80）	玄蝶护符
695	6	51694	9676	生活技能装护符（80）	玄蝶护符
696	6	51695	9717	生活技能装护符（80）	玄蝶护符
697	6	51696	9758	生活技能装护符（80）	玄蝶护符
698	6	51697	9799	生活技能装护符（80）	玄蝶护符
699	6	51698	9840	生活技能装护符（80）	玄蝶护符
700	6	51699	9881	生活技能装护符（80）	玄蝶护符
701	6	51700	9922	生活技能装护符（80）	玄蝶护符
702	6	51701	10000	生活技能装护符（80）	玄蝶护符
703	7	51702	41	生活技能装戒指（100）	破魂戒指
704	7	51703	82	生活技能装戒指（100）	破魂戒指
705	7	51704	123	生活技能装戒指（100）	破魂戒指
706	7	51705	164	生活技能装戒指（100）	破魂戒指
707	7	51706	205	生活技能装戒指（100）	破魂戒指
708	7	51707	246	生活技能装戒指（100）	破魂戒指
709	7	51708	287	生活技能装戒指（100）	破魂戒指
710	7	51709	328	生活技能装戒指（100）	破魂戒指
711	7	51710	369	生活技能装戒指（100）	破魂戒指
712	7	51711	410	生活技能装戒指（100）	破魂戒指
713	7	51712	451	生活技能装戒指（100）	破魂戒指
714	7	51713	492	生活技能装戒指（100）	破魂戒指
715	7	51714	533	生活技能装戒指（100）	破魂戒指
716	7	51715	574	生活技能装戒指（100）	破魂戒指
717	7	51716	615	生活技能装戒指（100）	破魂戒指
718	7	51717	656	生活技能装戒指（100）	破魂戒指
719	7	51718	697	生活技能装戒指（100）	破魂戒指
720	7	51719	738	生活技能装戒指（100）	破魂戒指
721	7	51720	779	生活技能装戒指（100）	破魂戒指
722	7	51721	820	生活技能装戒指（100）	破魂戒指
723	7	51722	861	生活技能装戒指（100）	破魂戒指
724	7	51723	902	生活技能装戒指（100）	破魂戒指
725	7	51724	943	生活技能装戒指（100）	破魂戒指
726	7	51725	984	生活技能装戒指（100）	破魂戒指
727	7	51726	1025	生活技能装戒指（100）	破魂戒指
728	7	51727	1066	生活技能装戒指（100）	破魂戒指
729	7	51728	1107	生活技能装戒指（100）	破魂戒指
730	7	51729	1148	生活技能装戒指（100）	破魂戒指
731	7	51730	1189	生活技能装戒指（100）	破魂戒指
732	7	51731	1230	生活技能装戒指（100）	破魂戒指
733	7	51732	1271	生活技能装戒指（100）	破魂戒指
734	7	51733	1312	生活技能装戒指（100）	破魂戒指
735	7	51734	1353	生活技能装戒指（100）	破魂戒指
736	7	51735	1394	生活技能装戒指（100）	破魂戒指
737	7	51736	1435	生活技能装戒指（100）	破魂戒指
738	7	51737	1476	生活技能装戒指（100）	破魂戒指
739	7	51738	1517	生活技能装戒指（100）	破魂戒指
740	7	51739	1558	生活技能装戒指（100）	破魂戒指
741	7	51740	1599	生活技能装戒指（100）	破魂戒指
742	7	51741	1640	生活技能装戒指（100）	破魂戒指
743	7	51742	1681	生活技能装戒指（100）	破魂戒指
744	7	51743	1722	生活技能装戒指（100）	破魂戒指
745	7	51744	1763	生活技能装戒指（100）	破魂戒指
746	7	51745	1804	生活技能装戒指（100）	破魂戒指
747	7	51746	1845	生活技能装戒指（100）	破魂戒指
748	7	51747	1886	生活技能装戒指（100）	破魂戒指
749	7	51748	1927	生活技能装戒指（100）	破魂戒指
750	7	51749	1968	生活技能装戒指（100）	破魂戒指
751	7	51750	2009	生活技能装戒指（100）	破魂戒指
752	7	51751	2050	生活技能装戒指（100）	破魂戒指
753	7	51752	2091	生活技能装戒指（100）	破魂戒指
754	7	51753	2132	生活技能装戒指（100）	破魂戒指
755	7	51754	2173	生活技能装戒指（100）	破魂戒指
756	7	51755	2214	生活技能装戒指（100）	破魂戒指
757	7	51756	2255	生活技能装戒指（100）	破魂戒指
758	7	51757	2296	生活技能装戒指（100）	破魂戒指
759	7	51758	2337	生活技能装戒指（100）	破魂戒指
760	7	51759	2378	生活技能装戒指（100）	破魂戒指
761	7	51760	2419	生活技能装戒指（100）	破魂戒指
762	7	51761	2460	生活技能装戒指（100）	破魂戒指
763	7	51762	2501	生活技能装戒指（100）	破魂戒指
764	7	51763	2542	生活技能装戒指（100）	破魂戒指
765	7	51764	2583	生活技能装戒指（100）	破魂戒指
766	7	51765	2624	生活技能装戒指（100）	破魂戒指
767	7	51766	2665	生活技能装戒指（100）	破魂戒指
768	7	51767	2706	生活技能装戒指（100）	破魂戒指
769	7	51768	2747	生活技能装戒指（100）	破魂戒指
770	7	51769	2788	生活技能装戒指（100）	破魂戒指
771	7	51770	2829	生活技能装戒指（100）	破魂戒指
772	7	51771	2870	生活技能装戒指（100）	破魂戒指
773	7	51772	2911	生活技能装戒指（100）	破魂戒指
774	7	51773	2952	生活技能装戒指（100）	破魂戒指
775	7	51774	2993	生活技能装戒指（100）	破魂戒指
776	7	51775	3034	生活技能装戒指（100）	破魂戒指
777	7	51776	3075	生活技能装戒指（100）	破魂戒指
778	7	51777	3116	生活技能装戒指（100）	破魂戒指
779	7	51778	3157	生活技能装戒指（100）	破魂戒指
780	7	51779	3198	生活技能装戒指（100）	破魂戒指
781	7	51780	3239	生活技能装戒指（100）	破魂戒指
782	7	51781	3280	生活技能装戒指（100）	破魂戒指
783	7	51782	3321	生活技能装戒指（100）	破魂戒指
784	7	51783	3362	生活技能装戒指（100）	破魂戒指
785	7	51784	3403	生活技能装戒指（100）	破魂戒指
786	7	51785	3444	生活技能装戒指（100）	破魂戒指
787	7	51786	3485	生活技能装戒指（100）	破魂戒指
788	7	51787	3526	生活技能装戒指（100）	破魂戒指
789	7	51788	3567	生活技能装戒指（100）	破魂戒指
790	7	51789	3608	生活技能装戒指（100）	破魂戒指
791	7	51790	3649	生活技能装戒指（100）	破魂戒指
792	7	51791	3690	生活技能装戒指（100）	破魂戒指
793	7	51792	3731	生活技能装戒指（100）	破魂戒指
794	7	51793	3772	生活技能装戒指（100）	破魂戒指
795	7	51794	3813	生活技能装戒指（100）	破魂戒指
796	7	51795	3854	生活技能装戒指（100）	破魂戒指
797	7	51796	3895	生活技能装戒指（100）	破魂戒指
798	7	51797	3936	生活技能装戒指（100）	破魂戒指
799	7	51798	3977	生活技能装戒指（100）	破魂戒指
800	7	51799	4018	生活技能装戒指（100）	破魂戒指
801	7	51800	4059	生活技能装戒指（100）	破魂戒指
802	7	51801	4100	生活技能装戒指（100）	破魂戒指
803	7	51802	4141	生活技能装戒指（100）	破魂戒指
804	7	51803	4182	生活技能装戒指（100）	破魂戒指
805	7	51804	4223	生活技能装戒指（100）	破魂戒指
806	7	51805	4264	生活技能装戒指（100）	破魂戒指
807	7	51806	4305	生活技能装戒指（100）	破魂戒指
808	7	51807	4346	生活技能装戒指（100）	破魂戒指
809	7	51808	4387	生活技能装戒指（100）	破魂戒指
810	7	51809	4428	生活技能装戒指（100）	破魂戒指
811	7	51810	4469	生活技能装戒指（100）	破魂戒指
812	7	51811	4510	生活技能装戒指（100）	破魂戒指
813	7	51812	4551	生活技能装戒指（100）	破魂戒指
814	7	51813	4592	生活技能装戒指（100）	破魂戒指
815	7	51814	4633	生活技能装戒指（100）	破魂戒指
816	7	51815	4674	生活技能装戒指（100）	破魂戒指
817	7	51816	4715	生活技能装戒指（100）	破魂戒指
818	7	51817	4756	生活技能装戒指（100）	破魂戒指
819	7	51818	4797	生活技能装戒指（100）	破魂戒指
820	7	51819	4838	生活技能装戒指（100）	破魂戒指
821	7	51820	4879	生活技能装戒指（100）	破魂戒指
822	7	51821	4920	生活技能装戒指（100）	破魂戒指
823	7	51822	4961	生活技能装戒指（100）	破魂戒指
824	7	51823	5002	生活技能装戒指（100）	破魂戒指
825	7	51824	5043	生活技能装戒指（100）	破魂戒指
826	7	51825	5084	生活技能装戒指（100）	破魂戒指
827	7	51826	5125	生活技能装戒指（100）	破魂戒指
828	7	51827	5166	生活技能装戒指（100）	破魂戒指
829	7	51828	5207	生活技能装戒指（100）	破魂戒指
830	7	51829	5248	生活技能装戒指（100）	破魂戒指
831	7	51830	5289	生活技能装戒指（100）	破魂戒指
832	7	51831	5330	生活技能装戒指（100）	破魂戒指
833	7	51832	5371	生活技能装戒指（100）	破魂戒指
834	7	51833	5412	生活技能装戒指（100）	破魂戒指
835	7	51834	5453	生活技能装戒指（100）	破魂戒指
836	7	51835	5494	生活技能装戒指（100）	破魂戒指
837	7	51836	5535	生活技能装戒指（100）	破魂戒指
838	7	51837	5576	生活技能装戒指（100）	破魂戒指
839	7	51838	5617	生活技能装戒指（100）	破魂戒指
840	7	51839	5658	生活技能装戒指（100）	破魂戒指
841	7	51840	5699	生活技能装戒指（100）	破魂戒指
842	7	51841	5740	生活技能装戒指（100）	破魂戒指
843	7	51842	5781	生活技能装戒指（100）	破魂戒指
844	7	51843	5822	生活技能装戒指（100）	破魂戒指
845	7	51844	5863	生活技能装戒指（100）	破魂戒指
846	7	51845	5904	生活技能装戒指（100）	破魂戒指
847	7	51846	5945	生活技能装戒指（100）	破魂戒指
848	7	51847	5986	生活技能装戒指（100）	破魂戒指
849	7	51848	6027	生活技能装戒指（100）	破魂戒指
850	7	51849	6068	生活技能装戒指（100）	破魂戒指
851	7	51850	6109	生活技能装戒指（100）	破魂戒指
852	7	51851	6150	生活技能装戒指（100）	破魂戒指
853	7	51852	6191	生活技能装戒指（100）	破魂戒指
854	7	51853	6232	生活技能装戒指（100）	破魂戒指
855	7	51854	6273	生活技能装戒指（100）	破魂戒指
856	7	51855	6314	生活技能装戒指（100）	破魂戒指
857	7	51856	6355	生活技能装戒指（100）	破魂戒指
858	7	51857	6396	生活技能装戒指（100）	破魂戒指
859	7	51858	6437	生活技能装戒指（100）	破魂戒指
860	7	51859	6478	生活技能装戒指（100）	破魂戒指
861	7	51860	6519	生活技能装戒指（100）	破魂戒指
862	7	51861	6560	生活技能装戒指（100）	破魂戒指
863	7	51862	6601	生活技能装戒指（100）	破魂戒指
864	7	51863	6642	生活技能装戒指（100）	破魂戒指
865	7	51864	6683	生活技能装戒指（100）	破魂戒指
866	7	51865	6724	生活技能装戒指（100）	破魂戒指
867	7	51866	6765	生活技能装戒指（100）	破魂戒指
868	7	51867	6806	生活技能装戒指（100）	破魂戒指
869	7	51868	6847	生活技能装戒指（100）	破魂戒指
870	7	51869	6888	生活技能装戒指（100）	破魂戒指
871	7	51870	6929	生活技能装戒指（100）	破魂戒指
872	7	51871	6970	生活技能装戒指（100）	破魂戒指
873	7	51872	7011	生活技能装戒指（100）	破魂戒指
874	7	51873	7052	生活技能装戒指（100）	破魂戒指
875	7	51874	7093	生活技能装戒指（100）	破魂戒指
876	7	51875	7134	生活技能装戒指（100）	破魂戒指
877	7	51876	7175	生活技能装戒指（100）	破魂戒指
878	7	51877	7216	生活技能装戒指（100）	破魂戒指
879	7	51878	7257	生活技能装戒指（100）	破魂戒指
880	7	51879	7298	生活技能装戒指（100）	破魂戒指
881	7	51880	7339	生活技能装戒指（100）	破魂戒指
882	7	51881	7380	生活技能装戒指（100）	破魂戒指
883	7	51882	7421	生活技能装戒指（100）	破魂戒指
884	7	51883	7462	生活技能装戒指（100）	破魂戒指
885	7	51884	7503	生活技能装戒指（100）	破魂戒指
886	7	51885	7544	生活技能装戒指（100）	破魂戒指
887	7	51886	7585	生活技能装戒指（100）	破魂戒指
888	7	51887	7626	生活技能装戒指（100）	破魂戒指
889	7	51888	7667	生活技能装戒指（100）	破魂戒指
890	7	51889	7708	生活技能装戒指（100）	破魂戒指
891	7	51890	7749	生活技能装戒指（100）	破魂戒指
892	7	51891	7790	生活技能装戒指（100）	破魂戒指
893	7	51892	7831	生活技能装戒指（100）	破魂戒指
894	7	51893	7872	生活技能装戒指（100）	破魂戒指
895	7	51894	7913	生活技能装戒指（100）	破魂戒指
896	7	51895	7954	生活技能装戒指（100）	破魂戒指
897	7	51896	7995	生活技能装戒指（100）	破魂戒指
898	7	51897	8036	生活技能装戒指（100）	破魂戒指
899	7	51898	8077	生活技能装戒指（100）	破魂戒指
900	7	51899	8118	生活技能装戒指（100）	破魂戒指
901	7	51900	8159	生活技能装戒指（100）	破魂戒指
902	7	51901	8200	生活技能装戒指（100）	破魂戒指
903	7	51902	8241	生活技能装戒指（100）	破魂戒指
904	7	51903	8282	生活技能装戒指（100）	破魂戒指
905	7	51904	8323	生活技能装戒指（100）	破魂戒指
906	7	51905	8364	生活技能装戒指（100）	破魂戒指
907	7	51906	8405	生活技能装戒指（100）	破魂戒指
908	7	51907	8446	生活技能装戒指（100）	破魂戒指
909	7	51908	8487	生活技能装戒指（100）	破魂戒指
910	7	51909	8528	生活技能装戒指（100）	破魂戒指
911	7	51910	8569	生活技能装戒指（100）	破魂戒指
912	7	51911	8610	生活技能装戒指（100）	破魂戒指
913	7	51912	8651	生活技能装戒指（100）	破魂戒指
914	7	51913	8692	生活技能装戒指（100）	破魂戒指
915	7	51914	8733	生活技能装戒指（100）	破魂戒指
916	7	51915	8774	生活技能装戒指（100）	破魂戒指
917	7	51916	8815	生活技能装戒指（100）	破魂戒指
918	7	51917	8856	生活技能装戒指（100）	破魂戒指
919	7	51918	8897	生活技能装戒指（100）	破魂戒指
920	7	51919	8938	生活技能装戒指（100）	破魂戒指
921	7	51920	8979	生活技能装戒指（100）	破魂戒指
922	7	51921	9020	生活技能装戒指（100）	破魂戒指
923	7	51922	9061	生活技能装戒指（100）	破魂戒指
924	7	51923	9102	生活技能装戒指（100）	破魂戒指
925	7	51924	9143	生活技能装戒指（100）	破魂戒指
926	7	51925	9184	生活技能装戒指（100）	破魂戒指
927	7	51926	9225	生活技能装戒指（100）	破魂戒指
928	7	51927	9266	生活技能装戒指（100）	破魂戒指
929	7	51928	9307	生活技能装戒指（100）	破魂戒指
930	7	51929	9348	生活技能装戒指（100）	破魂戒指
931	7	51930	9389	生活技能装戒指（100）	破魂戒指
932	7	51931	9430	生活技能装戒指（100）	破魂戒指
933	7	51932	9471	生活技能装戒指（100）	破魂戒指
934	7	51933	9512	生活技能装戒指（100）	破魂戒指
935	7	51934	9553	生活技能装戒指（100）	破魂戒指
936	7	51935	9594	生活技能装戒指（100）	破魂戒指
937	7	51936	9635	生活技能装戒指（100）	破魂戒指
938	7	51937	9676	生活技能装戒指（100）	破魂戒指
939	7	51938	9717	生活技能装戒指（100）	破魂戒指
940	7	51939	9758	生活技能装戒指（100）	破魂戒指
941	7	51940	9799	生活技能装戒指（100）	破魂戒指
942	7	51941	9840	生活技能装戒指（100）	破魂戒指
943	7	51942	9881	生活技能装戒指（100）	破魂戒指
944	7	51943	9922	生活技能装戒指（100）	破魂戒指
945	7	51944	10000	生活技能装戒指（100）	破魂戒指
946	8	51945	41	生活技能装护符（100）	暗丝护符
947	8	51946	82	生活技能装护符（100）	暗丝护符
948	8	51947	123	生活技能装护符（100）	暗丝护符
949	8	51948	164	生活技能装护符（100）	暗丝护符
950	8	51949	205	生活技能装护符（100）	暗丝护符
951	8	51950	246	生活技能装护符（100）	暗丝护符
952	8	51951	287	生活技能装护符（100）	暗丝护符
953	8	51952	328	生活技能装护符（100）	暗丝护符
954	8	51953	369	生活技能装护符（100）	暗丝护符
955	8	51954	410	生活技能装护符（100）	暗丝护符
956	8	51955	451	生活技能装护符（100）	暗丝护符
957	8	51956	492	生活技能装护符（100）	暗丝护符
958	8	51957	533	生活技能装护符（100）	暗丝护符
959	8	51958	574	生活技能装护符（100）	暗丝护符
960	8	51959	615	生活技能装护符（100）	暗丝护符
961	8	51960	656	生活技能装护符（100）	暗丝护符
962	8	51961	697	生活技能装护符（100）	暗丝护符
963	8	51962	738	生活技能装护符（100）	暗丝护符
964	8	51963	779	生活技能装护符（100）	暗丝护符
965	8	51964	820	生活技能装护符（100）	暗丝护符
966	8	51965	861	生活技能装护符（100）	暗丝护符
967	8	51966	902	生活技能装护符（100）	暗丝护符
968	8	51967	943	生活技能装护符（100）	暗丝护符
969	8	51968	984	生活技能装护符（100）	暗丝护符
970	8	51969	1025	生活技能装护符（100）	暗丝护符
971	8	51970	1066	生活技能装护符（100）	暗丝护符
972	8	51971	1107	生活技能装护符（100）	暗丝护符
973	8	51972	1148	生活技能装护符（100）	暗丝护符
974	8	51973	1189	生活技能装护符（100）	暗丝护符
